SURVEY_YEAR,SPECIES_CODE,SPECIES_NAME,DISTRICT_CODE,SIZE_GROUP,MATURITY,SEX,SIZE_CLASS_MM,SHELL_CONDITION,BIOMASS_LBS,BIOMASS_LBS_CV,BIOMASS_LBS_CI,RECORD_COUNTER, MAX(LOAD_DATE),ABUNDANCE,ABUNDANCE_CV,ABUNDANCE_CI,BIOMASS_MT,BIOMASS_MT_CV,BIOMASS_MT_CI
1988,68580,Opilio Crab,ALL,MALE_GE78,,MALE,GE78,,543471639.123799,0.149473540241625,159219874.644676,1,2021-08-10 03:46:30,683764423.246934,0.136010337886617,182278099.2717,246514.588817946,0.149473540241625,72220.9202911807
1988,68580,Opilio Crab,ALL,MALE_GE95,,MALE,GE95,,317763856.347422,0.191117192651274,119031066.856278,1,2021-08-10 03:46:30,276915042.506261,0.174579444327118,94753601.523264,144135.260700965,0.191117192651274,53991.5837189668
1988,68580,Opilio Crab,ALL,MALE_LE94,,MALE,LE94,,730462631.498121,0.11928110089203,170775558.217347,1,2021-08-10 03:46:30,3677862138.04724,0.137575953805696,991731367.551105,331332.276217666,0.11928110089203,77462.4901898783
1988,68580,Opilio Crab,ALL,MALE_TOTAL,,MALE,TOTAL,,1048226487.84554,0.111298715936453,228665873.731262,1,2021-08-10 03:46:30,3954777180.5535,0.129265894169691,1001986904.63283,475467.536918631,0.111298715936453,103721.095603883
1988,68580,Opilio Crab,ALL,UNSEXED_TOTAL,,UNSEXED,TOTAL,,0,0,0,1,2021-08-10 03:46:30,0,0,0,0,0,0
1989,68580,Opilio Crab,ALL,FEMALE_GE50,,FEMALE,GE50,,475534083.395909,0.253795915494055,236549671.766418,1,2021-08-10 03:46:30,3460691555.71493,0.284592640878279,1930379204.2479,215698.631903326,0.253795915494055,107297.126239251
1989,68580,Opilio Crab,ALL,FEMALE_LE49,,FEMALE,LE49,,141744032.990675,0.479598311543285,133241189.83158,1,2021-08-10 03:46:30,1729955647.11832,0.461512672615367,1564857050.24694,64294.0118575976,0.479598311543285,60437.1870773257
1989,68580,Opilio Crab,ALL,FEMALE_TOTAL,,FEMALE,TOTAL,,617278116.386584,0.297928546279223,360453352.855462,1,2021-08-10 03:46:30,5190647202.83325,0.336664161462552,3425109580.46001,279992.643760923,0.297928546279223,163498.890596153
1989,68580,Opilio Crab,ALL,MALE_95TO101,,MALE,95TO101,,111983766.813378,0.119219757926766,26167328.0395879,1,2021-08-10 03:46:30,130390448.168948,0.119792457071333,30614792.6429897,50794.982190407,0.119219757926766,11869.300342044
1989,68580,Opilio Crab,ALL,MALE_GE102,,MALE,GE102,,203753234.857413,0.103457755772472,41316510.7230696,1,2021-08-10 03:46:30,161957045.094352,0.10272181534517,32607582.4928616,92420.9126941397,0.103457755772472,18740.8540190073
1989,68580,Opilio Crab,ALL,MALE_GE102_NEW,,MALE,GE102_NEW,,164644050.400616,0.120238004999024,38801085.4240526,1,2021-08-10 03:46:30,129804508.367133,0.11997038759191,30522486.4727653,74681.2850276139,0.120238004999024,17599.8762960683
1989,68580,Opilio Crab,ALL,MALE_GE102_OLD,,MALE,GE102_OLD,,39109184.4567976,0.135348661946775,10375016.540672,1,2021-08-10 03:46:30,32152536.7272191,0.134239616794702,8459642.65010937,17739.6276665258,0.135348661946775,4706.02834147257
1989,68580,Opilio Crab,ALL,MALE_GE25,,MALE,GE25,,1137587534.78492,0.094243948470032,210133052.376506,1,2021-08-10 03:46:30,3402481519.89957,0.105827596826088,705749827.292446,516001.025985545,0.094243948470032,95314.7492427924
1989,68580,Opilio Crab,ALL,MALE_GE78,,MALE,GE78,,643204734.811297,0.107479841133914,135497823.719635,1,2021-08-10 03:46:30,882466949.077776,0.114075753940686,197309441.785818,291752.760058274,0.107479841133914,61460.7789908307
1989,68580,Opilio Crab,ALL,MALE_GE95,,MALE,GE95,,315737001.670791,0.104292553608388,64540875.6188892,1,2021-08-10 03:46:30,292347493.2633,0.105784054631004,60614378.2692601,143215.894884547,0.104292553608388,29275.2487338468
1989,68580,Opilio Crab,ALL,MALE_LE94,,MALE,LE94,,821857854.171967,0.109553697560694,176473630.915919,1,2021-08-10 03:46:30,3110966324.90522,0.113403068779144,691474531.101142,372788.451876973,0.109553697560694,80047.0924896561
1989,68580,Opilio Crab,ALL,MALE_TOTAL,,MALE,TOTAL,,1137594855.84276,0.09424317068648,210132670.495652,1,2021-08-10 03:46:30,3403313818.16852,0.105795984733697,705711596.031839,516004.346761519,0.09424317068648,95314.5760245507
1989,68580,Opilio Crab,ALL,UNSEXED_TOTAL,,UNSEXED,TOTAL,,0,0,0,1,2021-08-10 03:46:30,0,0,0,0,0,0
1990,68580,Opilio Crab,ALL,FEMALE_GE50,,FEMALE,GE50,,373877878.706448,0.186455619293232,136634797.571931,1,2021-08-10 03:46:30,2685424586.17504,0.200584040692338,1055760496.3603,169588.153093028,0.186455619293232,61976.501655122
1990,68580,Opilio Crab,ALL,FEMALE_LE49,,FEMALE,LE49,,96047176.3198375,0.260210531439761,48985274.1152077,1,2021-08-10 03:46:30,1367155108.02786,0.261385059806644,700413682.566566,43566.2663387225,0.260210531439761,22219.3465810165
1990,68580,Opilio Crab,ALL,FEMALE_TOTAL,,FEMALE,TOTAL,,469925055.026285,0.188813460704762,173907224.786322,1,2021-08-10 03:46:30,4052579694.20289,0.200979076601707,1596388100.59962,213154.419431751,0.188813460704762,78882.9902509497
1990,68580,Opilio Crab,ALL,MALE_95TO101,,MALE,95TO101,,270302743.603306,0.168460222472349,89249110.2317064,1,2021-08-10 03:46:30,315345703.985024,0.16868751335217,104261969.996986,122607.262088524,0.168460222472349,40482.7154303905
1990,68580,Opilio Crab,ALL,MALE_GE102,,MALE,GE102,,496353966.586331,0.14711755989196,143123873.437478,1,2021-08-10 03:46:30,395063785.326273,0.149145784503396,115487312.455082,225142.372062792,0.14711755989196,64919.8969560848
1990,68580,Opilio Crab,ALL,MALE_GE102_NEW,,MALE,GE102_NEW,,460385788.601609,0.158560764209592,143078280.044937,1,2021-08-10 03:46:30,366002740.261517,0.160954286993901,115463031.789349,208827.48096612,0.158560764209592,64899.2161411061
1990,68580,Opilio Crab,ALL,MALE_GE102_OLD,,MALE,GE102_OLD,,35968177.9847224,0.152144928031856,10725856.6678083,1,2021-08-10 03:46:30,29061045.0647567,0.150984601527343,8600029.80577811,16314.8910966719,0.152144928031856,4865.1667462314
1990,68580,Opilio Crab,ALL,MALE_GE25,,MALE,GE25,,1442871741.84684,0.119116283340687,336864257.683154,1,2021-08-10 03:46:30,2970042628.0296,0.115771137173345,673936616.500583,654475.61299033,0.119116283340687,152799.057010791
1990,68580,Opilio Crab,ALL,MALE_GE78,,MALE,GE78,,1150179376.04449,0.138804919072891,312915088.213881,1,2021-08-10 03:46:30,1348059101.07083,0.136831578104809,361535826.189023,521712.589105136,0.138804919072891,141935.896471692
1990,68580,Opilio Crab,ALL,MALE_GE95,,MALE,GE95,,766656710.189637,0.149898256072255,225244187.572497,1,2021-08-10 03:46:30,710409489.311297,0.153672740663373,213974323.502839,347749.634151317,0.149898256072255,102169.044869732
1990,68580,Opilio Crab,ALL,MALE_LE94,,MALE,LE94,,676229688.766145,0.109790482565207,145517424.354927,1,2021-08-10 03:46:30,2263916552.36173,0.131325770983285,582728749.89422,306732.627191795,0.109790482565207,66005.5933894465
1990,68580,Opilio Crab,ALL,MALE_TOTAL,,MALE,TOTAL,,1442886398.95578,0.119114907933381,336863789.917093,1,2021-08-10 03:46:30,2974326041.67303,0.115637342232539,674128590.448513,654482.261343112,0.119114907933381,152798.844835674
1990,68580,Opilio Crab,ALL,UNSEXED_TOTAL,,UNSEXED,TOTAL,,0,0,0,1,2021-08-10 03:46:30,0,0,0,0,0,0
1991,68580,Opilio Crab,ALL,FEMALE_GE50,,FEMALE,GE50,,424523899.455162,0.190593173337922,158586260.023699,1,2021-08-10 03:46:30,3158091919.98191,0.210276285804093,1301580804.75696,192560.801675506,0.190593173337922,71933.5175335849
1991,68580,Opilio Crab,ALL,FEMALE_LE49,,FEMALE,LE49,,166192513.673285,0.225319221449593,73394880.8715661,1,2021-08-10 03:46:30,2658028508.8388,0.190329413959067,991565976.412613,75383.6561533218,0.225319221449593,33291.357960401
1991,68580,Opilio Crab,ALL,FEMALE_TOTAL,,FEMALE,TOTAL,,590716413.128446,0.19255916174365,222945800.386849,1,2021-08-10 03:46:30,5816120428.82071,0.187763707952008,2140430421.71717,267944.457828828,0.19255916174365,101126.513979017
1991,68580,Opilio Crab,ALL,MALE_95TO101,,MALE,95TO101,,152776892.722414,0.191554197934111,57359508.0906831,1,2021-08-10 03:46:30,178631787.61196,0.194161871186454,67979624.9867942,69298.4328511947,0.191554197934111,26017.8352168868
1991,68580,Opilio Crab,ALL,MALE_GE102,,MALE,GE102,,614379679.053082,0.172165146953906,207318544.750148,1,2021-08-10 03:46:30,439700306.805607,0.167182548467129,144080026.992938,278677.934701524,0.172165146953906,94038.1100581695
1991,68580,Opilio Crab,ALL,MALE_GE102_NEW,,MALE,GE102_NEW,,549177329.495375,0.192301706507955,206991165.769387,1,2021-08-10 03:46:30,387325832.24004,0.189176577513353,143615031.638336,249102.646436076,0.192301706507955,93889.613450398
1991,68580,Opilio Crab,ALL,MALE_GE102_OLD,,MALE,GE102_OLD,,65202349.5577062,0.144124526460163,18418625.198025,1,2021-08-10 03:46:30,52374474.5655671,0.148456194968883,15239617.8066973,29575.2882654481,0.144124526460163,8354.54785571379
1991,68580,Opilio Crab,ALL,MALE_GE25,,MALE,GE25,,1412149048.28149,0.128996471683547,357037999.6504,1,2021-08-10 03:46:30,3767949065.78193,0.161486422018737,1192606321.44465,640540.033603239,0.128996471683547,161949.712441482
1991,68580,Opilio Crab,ALL,MALE_GE78,,MALE,GE78,,1052968522.75496,0.146783824609585,302935144.048415,1,2021-08-10 03:46:30,1093772468.53337,0.151968970718845,325790173.437508,477618.487771814,0.146783824609585,137409.06994521
1991,68580,Opilio Crab,ALL,MALE_GE95,,MALE,GE95,,767156571.775495,0.155016914714732,233087599.925145,1,2021-08-10 03:46:30,618332094.417567,0.148003781055746,179370356.32696,347976.367552718,0.155016914714732,105726.756867657
1991,68580,Opilio Crab,ALL,MALE_LE94,,MALE,LE94,,646517440.083924,0.172335480353737,218379071.444106,1,2021-08-10 03:46:30,3331816776.65475,0.183308549194031,1197070979.03748,293255.377893997,0.172335480353737,99055.0805747303
1991,68580,Opilio Crab,ALL,MALE_TOTAL,,MALE,TOTAL,,1413674011.85942,0.128923705825915,357221941.17986,1,2021-08-10 03:46:30,3950148871.07232,0.159530873793982,1235134573.99622,641231.745446715,0.128923705825915,162033.146915772
1991,68580,Opilio Crab,ALL,UNSEXED_TOTAL,,UNSEXED,TOTAL,,0,0,0,1,2021-08-10 03:46:30,0,0,0,0,0,0
1992,68580,Opilio Crab,ALL,FEMALE_GE50,,FEMALE,GE50,,254351654.158007,0.184855852291291,92156047.9497127,1,2021-08-10 03:46:30,1744084088.80168,0.18663050352791,637978611.708625,115371.969622949,0.184855852291291,41801.2801993434
1992,68580,Opilio Crab,ALL,FEMALE_LE49,,FEMALE,LE49,,126725233.298146,0.161091210807573,40012069.6928662,1,2021-08-10 03:46:30,2186959471.22168,0.155683666295252,667328782.297075,57481.5989105082,0.161091210807573,18149.1695205922
1992,68580,Opilio Crab,ALL,FEMALE_TOTAL,,FEMALE,TOTAL,,381076887.456153,0.152508106640222,113909936.596962,1,2021-08-10 03:46:30,3931043560.02336,0.139480046682314,1074672192.95404,172853.568533458,0.152508106640222,51668.6781075651
1992,68580,Opilio Crab,ALL,MALE_95TO101,,MALE,95TO101,,60546549.2576155,0.09943072802241,11799567.4449816,1,2021-08-10 03:46:30,69905337.8359351,0.099760052402602,13668569.9248396,27463.4527730832,0.09943072802241,5352.19376234399
1992,68580,Opilio Crab,ALL,MALE_GE102,,MALE,GE102,,306485654.260773,0.11695158762763,70254208.3477451,1,2021-08-10 03:46:30,223327075.43265,0.118121098404435,51704093.3289672,139019.554287143,0.11695158762763,31866.7728669271
1992,68580,Opilio Crab,ALL,MALE_GE102_NEW,,MALE,GE102_NEW,,236109387.01357,0.13990228150353,64743194.1780926,1,2021-08-10 03:46:30,170955682.176847,0.141086265177041,47274217.4698844,107097.416434731,0.13990228150353,29367.0188886109
1992,68580,Opilio Crab,ALL,MALE_GE102_OLD,,MALE,GE102_OLD,,70376267.2472031,0.138000614029383,19035457.4626915,1,2021-08-10 03:46:30,52371393.2558029,0.137175398394749,14080770.7993316,31922.1378524119,0.138000614029383,8634.33826453635
1992,68580,Opilio Crab,ALL,MALE_GE25,,MALE,GE25,,762311562.468813,0.094023537435087,140483450.272733,1,2021-08-10 03:46:30,2986808288.50149,0.209478586981651,1226317864.52633,345778.708298628,0.094023537435087,63722.2211549852
1992,68580,Opilio Crab,ALL,MALE_GE78,,MALE,GE78,,492919691.67247,0.093510547866164,90342653.2277343,1,2021-08-10 03:46:30,512942314.946402,0.088957264700878,89434692.7624581,223584.611165382,0.093510547866164,40978.7381896557
1992,68580,Opilio Crab,ALL,MALE_GE95,,MALE,GE95,,367032203.518388,0.110208333759716,79282014.8684005,1,2021-08-10 03:46:30,293232413.268585,0.109049915932758,62674861.2307703,166483.007060226,0.110208333759716,35961.7170225327
1992,68580,Opilio Crab,ALL,MALE_LE94,,MALE,LE94,,395995877.934747,0.148512267351725,115268081.560291,1,2021-08-10 03:46:30,2776161438.39422,0.230271410937829,1252970398.36405,179620.708782651,0.148512267351725,52284.7223002851
1992,68580,Opilio Crab,ALL,MALE_TOTAL,,MALE,TOTAL,,763028081.453135,0.094108665702676,140742807.092886,1,2021-08-10 03:46:30,3069393851.66281,0.208134671897102,1252140673.18809,346103.715842877,0.094108665702676,63839.8634297142
1992,68580,Opilio Crab,ALL,UNSEXED_TOTAL,,UNSEXED,TOTAL,,0,0,0,1,2021-08-10 03:46:30,0,0,0,0,0,0
1993,68580,Opilio Crab,ALL,FEMALE_GE50,,FEMALE,GE50,,230220264.111899,0.157829977773492,71217891.9688653,1,2021-08-10 03:46:30,1712022217.31813,0.158888387046114,533160079.445706,104426.155220541,0.157829977773492,32303.8924045612
1993,68580,Opilio Crab,ALL,FEMALE_LE49,,FEMALE,LE49,,215116527.233845,0.183168947165766,77229228.9103031,1,2021-08-10 03:46:30,3593510551.51338,0.170954600446732,1204081234.64877,97575.2154141682,0.183168947165766,35030.5889746965
1993,68580,Opilio Crab,ALL,FEMALE_TOTAL,,FEMALE,TOTAL,,445336791.345744,0.151333622195366,132093082.273178,1,2021-08-10 03:46:30,5305532768.8315,0.1534708513216,1595919476.26454,202001.370634709,0.151333622195366,59916.4142488952
1993,68580,Opilio Crab,ALL,MALE_95TO101,,MALE,95TO101,,47685087.9030964,0.13113386886084,12256134.9248565,1,2021-08-10 03:46:30,55183134.6604914,0.130915197652971,14159649.5231299,21629.5920356236,0.13113386886084,5559.28928760536
1993,68580,Opilio Crab,ALL,MALE_GE102,,MALE,GE102,,170258214.337316,0.113846396526647,37991236.9954752,1,2021-08-10 03:46:30,127639550.842697,0.115356736799188,28859200.8605859,77227.8269532304,0.113846396526647,17232.5352280091
1993,68580,Opilio Crab,ALL,MALE_GE102_NEW,,MALE,GE102_NEW,,121624031.275365,0.141249935133993,33671597.5956247,1,2021-08-10 03:46:30,90424528.0456613,0.142918612940612,25329762.323227,55167.7325951461,0.141249935133993,15273.1797550856
1993,68580,Opilio Crab,ALL,MALE_GE102_OLD,,MALE,GE102_OLD,,48634183.0619516,0.147698950188623,14079106.8518019,1,2021-08-10 03:46:30,37215022.7970355,0.151996020278697,11086809.3050716,22060.0943580842,0.147698950188623,6386.17544439197
1993,68580,Opilio Crab,ALL,MALE_GE25,,MALE,GE25,,820751078.115641,0.130595062905311,210084635.805183,1,2021-08-10 03:46:30,4949460412.67255,0.176252463746402,1709815000.21968,372286.426702525,0.130595062905311,95292.787855459
1993,68580,Opilio Crab,ALL,MALE_GE78,,MALE,GE78,,315289723.514231,0.105030158261865,64905261.9357175,1,2021-08-10 03:46:30,355759966.253084,0.103569906819902,72218212.0479636,143013.012925463,0.105030158261865,29440.5315868926
1993,68580,Opilio Crab,ALL,MALE_GE95,,MALE,GE95,,217943302.240413,0.114810866161024,49043628.2362626,1,2021-08-10 03:46:30,182822685.503188,0.116935217551762,41901684.5853169,98857.4189888539,0.114810866161024,22245.815565085
1993,68580,Opilio Crab,ALL,MALE_LE94,,MALE,LE94,,603118835.450702,0.167886273518474,198460532.594335,1,2021-08-10 03:46:30,4805538727.22308,0.181846735186984,1712788195.58585,273570.101963721,0.167886273518474,90020.1833309259
1993,68580,Opilio Crab,ALL,MALE_TOTAL,,MALE,TOTAL,,821062137.691115,0.130568377812178,210121312.746603,1,2021-08-10 03:46:30,4988361412.72627,0.175440048091396,1715310397.64608,372427.520952575,0.130568377812178,95309.424236242
1993,68580,Opilio Crab,ALL,UNSEXED_TOTAL,,UNSEXED,TOTAL,,0,0,0,1,2021-08-10 03:46:30,0,0,0,0,0,0
1994,68580,Opilio Crab,ALL,FEMALE_GE50,,FEMALE,GE50,,232754470.734,0.152533849506363,69585753.4053115,1,2021-08-10 03:46:30,1654023286.19448,0.140875471897923,456702169.506688,105575.652008329,0.152533849506363,31563.5668053504
1994,68580,Opilio Crab,ALL,FEMALE_LE49,,FEMALE,LE49,,187985154.439618,0.186853064608692,68846180.3276426,1,2021-08-10 03:46:30,3234945140.34704,0.218003677446995,1382250676.39248,85268.6317270814,0.186853064608692,31228.1021002624
1994,68580,Opilio Crab,ALL,FEMALE_TOTAL,,FEMALE,TOTAL,,420739625.173618,0.126725010478378,104503737.481239,1,2021-08-10 03:46:30,4888968426.54152,0.158571105845531,1519488294.48753,190844.283735411,0.126725010478378,47402.0979579727
1994,68580,Opilio Crab,ALL,MALE_95TO101,,MALE,95TO101,,28105466.0974625,0.117170371349302,6454530.68318638,1,2021-08-10 03:46:30,32624501.0702879,0.116784501187239,7467670.7245932,12748.4249771025,0.117170371349302,2927.7258698242
1994,68580,Opilio Crab,ALL,MALE_GE102,,MALE,GE102,,98407934.498913,0.116008973577034,22375758.8071875,1,2021-08-10 03:46:30,73790860.7861463,0.115647027045545,16726039.5991771,44637.0882361662,0.116008973577034,10149.4734679004
1994,68580,Opilio Crab,ALL,MALE_GE102_NEW,,MALE,GE102_NEW,,60227016.8425162,0.157471253572861,18588686.7286439,1,2021-08-10 03:46:30,45046460.0625282,0.156106568056618,13782814.6355831,27318.5153076265,0.157471253572861,8431.68646843303
1994,68580,Opilio Crab,ALL,MALE_GE102_OLD,,MALE,GE102_OLD,,38180917.6563968,0.137581576393331,10295862.0450497,1,2021-08-10 03:46:30,28744400.7236181,0.141002380664339,7943936.7082878,17318.5729285397,0.137581576393331,4670.12446620707
1994,68580,Opilio Crab,ALL,MALE_GE25,,MALE,GE25,,764873393.416323,0.09628411862026,144344514.660709,1,2021-08-10 03:46:30,4203956146.68207,0.149093041508227,1228489992.22103,346940.735269649,0.09628411862026,65473.5705014499
1994,68580,Opilio Crab,ALL,MALE_GE78,,MALE,GE78,,241809954.218837,0.08368205424854,39660901.2652841,1,2021-08-10 03:46:30,320613820.371518,0.083863905811648,52700337.3777575,109683.150223713,0.08368205424854,17989.882201256
1994,68580,Opilio Crab,ALL,MALE_GE95,,MALE,GE95,,126513400.596375,0.10788363888556,26751503.0072822,1,2021-08-10 03:46:30,106415361.856434,0.106341522165885,22180088.2608275,57385.5132132687,0.10788363888556,12134.2776501351
1994,68580,Opilio Crab,ALL,MALE_LE94,,MALE,LE94,,638532034.516752,0.113177546990612,141644279.1094,1,2021-08-10 03:46:30,4116854949.13222,0.153780375436706,1240859339.40419,289633.258857372,0.113177546990612,64248.7642581736
1994,68580,Opilio Crab,ALL,MALE_TOTAL,,MALE,TOTAL,,765045435.113127,0.096292771191825,144389956.268008,1,2021-08-10 03:46:30,4223270310.98866,0.149858624093854,1240471216.84312,347018.772070641,0.096292771191825,65494.1824678016
1994,68580,Opilio Crab,ALL,UNSEXED_TOTAL,,UNSEXED,TOTAL,,0,0,0,1,2021-08-10 03:46:30,0,0,0,0,0,0
1995,68580,Opilio Crab,ALL,FEMALE_GE50,,FEMALE,GE50,,290576837.521607,0.140528945718969,80035534.989437,1,2021-08-10 03:46:30,2192294402.20085,0.137806381881542,592139832.789456,131803.436398529,0.140528945718969,36303.5080000762
1995,68580,Opilio Crab,ALL,FEMALE_LE49,,FEMALE,LE49,,141479098.087921,0.143304023086448,39738066.919737,1,2021-08-10 03:46:30,1938460132.6651,0.149983026694922,569842790.936122,64173.8394071621,0.143304023086448,18024.8839533419
1995,68580,Opilio Crab,ALL,FEMALE_TOTAL,,FEMALE,TOTAL,,432055935.609529,0.122607867940382,103827975.9083,1,2021-08-10 03:46:30,4130754534.86595,0.121154584433649,980901304.175424,195977.275805691,0.122607867940382,47095.5776645481
1995,68580,Opilio Crab,ALL,MALE_95TO101,,MALE,95TO101,,51983176.9062872,0.217970831854261,22208399.9728736,1,2021-08-10 03:46:30,60651962.568919,0.216912694442419,25786114.0231281,23579.1724130518,0.217970831854261,10073.5607776036
1995,68580,Opilio Crab,ALL,MALE_GE102,,MALE,GE102,,84170086.0303934,0.152596316208501,25174328.3238536,1,2021-08-10 03:46:30,67300769.5995024,0.156136189864588,20595848.0508328,38178.9088056296,0.152596316208501,11418.8832475748
1995,68580,Opilio Crab,ALL,MALE_GE102_NEW,,MALE,GE102_NEW,,55808493.3953734,0.202614880081381,22162957.1457792,1,2021-08-10 03:46:30,45282375.6759889,0.208227309353911,18480893.4064018,25314.3067853365,0.202614880081381,10052.9482579623
1995,68580,Opilio Crab,ALL,MALE_GE102_OLD,,MALE,GE102_OLD,,28361592.63502,0.17599898009615,9783558.30022537,1,2021-08-10 03:46:30,22018393.9235135,0.175674490531302,7581417.46426828,12864.6020202931,0.17599898009615,4437.74739643235
1995,68580,Opilio Crab,ALL,MALE_GE25,,MALE,GE25,,947498628.5547,0.089966709318881,167076934.04263,1,2021-08-10 03:46:30,3761733420.66583,0.104059918618693,767233520.294618,429778.148497871,0.089966709318881,75784.8224847293
1995,68580,Opilio Crab,ALL,MALE_GE78,,MALE,GE78,,348671423.153905,0.127413857407421,87074119.1438772,1,2021-08-10 03:46:30,515673369.93235,0.126692109679586,128050224.398929,158154.697179651,0.127413857407421,39496.1560681332
1995,68580,Opilio Crab,ALL,MALE_GE95,,MALE,GE95,,136153262.936681,0.165252035663813,44099223.5706114,1,2021-08-10 03:46:30,127952732.168421,0.175077973474004,43907341.895078,61758.0812186814,0.165252035663813,20003.0713345533
1995,68580,Opilio Crab,ALL,MALE_LE94,,MALE,LE94,,811358924.777672,0.0975835956744,155183629.674148,1,2021-08-10 03:46:30,3635271918.26213,0.107505938727399,765994107.400161,368026.217610552,0.0975835956744,70390.1103690983
1995,68580,Opilio Crab,ALL,MALE_TOTAL,,MALE,TOTAL,,947512187.714353,0.089965403988807,167076900.833999,1,2021-08-10 03:46:30,3763224650.43055,0.104019387838122,767238715.892826,429784.298829233,0.089965403988807,75784.8074215478
1995,68580,Opilio Crab,ALL,UNSEXED_TOTAL,,UNSEXED,TOTAL,,0,0,0,1,2021-08-10 03:46:30,0,0,0,0,0,0
1996,68580,Opilio Crab,ALL,FEMALE_GE50,,FEMALE,GE50,,161369682.233944,0.140029242945179,44289089.8975457,1,2021-08-10 03:46:30,1244917119.57737,0.142084587871919,346691730.304901,73196.0566106409,0.140029242945179,20089.1932517706
1996,68580,Opilio Crab,ALL,FEMALE_LE49,,FEMALE,LE49,,89302608.6112132,0.206460709845477,36137460.7312508,1,2021-08-10 03:46:30,1120659482.73322,0.210397205135989,462135901.229377,40506.9818871422,0.206460709845477,16391.6764588698
1996,68580,Opilio Crab,ALL,FEMALE_TOTAL,,FEMALE,TOTAL,,250672290.845158,0.143692356025371,70598596.441163,1,2021-08-10 03:46:30,2365576602.31059,0.154094688629313,714464668.325205,113703.038497783,0.143692356025371,32022.9846784203
1996,68580,Opilio Crab,ALL,MALE_95TO101,,MALE,95TO101,,120903809.67966,0.16541855295858,39199477.1590025,1,2021-08-10 03:46:30,140990174.335767,0.164704440205242,45514547.1672874,54841.0455746255,0.16541855295858,17780.5837473126
1996,68580,Opilio Crab,ALL,MALE_GE102,,MALE,GE102,,196244556.228485,0.213134940439152,81980080.7344014,1,2021-08-10 03:46:30,161409154.928785,0.206167409722358,65223522.4591991,89015.033359276,0.213134940439152,37185.5391131081
1996,68580,Opilio Crab,ALL,MALE_GE102_NEW,,MALE,GE102_NEW,,171290762.462126,0.24352354948745,81758135.5596096,1,2021-08-10 03:46:30,142376457.561805,0.233290273885808,65101483.8477899,77696.1829043019,0.24352354948745,37084.8664752642
1996,68580,Opilio Crab,ALL,MALE_GE102_OLD,,MALE,GE102_OLD,,24953793.7663596,0.1799648910196,8801981.28034941,1,2021-08-10 03:46:30,19032697.36698,0.178599405967221,6662487.74964519,11318.8504549741,0.1799648910196,3992.51154964928
1996,68580,Opilio Crab,ALL,MALE_GE25,,MALE,GE25,,1069013151.29404,0.093712532727355,196352662.656166,1,2021-08-10 03:46:30,2611434623.79067,0.089130340700989,456205793.164169,484896.208856627,0.093712532727355,89064.0696100197
1996,68580,Opilio Crab,ALL,MALE_GE78,,MALE,GE78,,689542480.66701,0.124971945552857,168899992.086587,1,2021-08-10 03:46:30,958645926.460053,0.112652016088573,211667056.808413,312771.208021425,0.124971945552857,76611.7477035355
1996,68580,Opilio Crab,ALL,MALE_GE95,,MALE,GE95,,317148365.908146,0.184841915038722,114899730.159492,1,2021-08-10 03:46:30,302399329.264552,0.177559183626442,105239804.945459,143856.078933901,0.184841915038722,52117.6409154037
1996,68580,Opilio Crab,ALL,MALE_LE94,,MALE,LE94,,751870413.062739,0.089328829110019,131640859.137067,1,2021-08-10 03:46:30,2309820947.22122,0.095403896151079,431917198.841509,341042.682594003,0.089328829110019,59711.2892848179
1996,68580,Opilio Crab,ALL,MALE_TOTAL,,MALE,TOTAL,,1069018778.97088,0.093711994842201,196352569.310227,1,2021-08-10 03:46:30,2612220276.48577,0.089099904767523,456187212.618684,484898.761527905,0.093711994842201,89064.027269014
1996,68580,Opilio Crab,ALL,UNSEXED_TOTAL,,UNSEXED,TOTAL,,0,0,0,1,2021-08-10 03:46:30,0,0,0,0,0,0
1997,68580,Opilio Crab,ALL,FEMALE_GE50,,FEMALE,GE50,,166517937.893498,0.19621526256324,64039787.3743136,1,2021-08-10 03:46:30,1283991690.94253,0.196592867629749,494750272.728919,75531.2660966239,0.19621526256324,29047.9589294107
1997,68580,Opilio Crab,ALL,FEMALE_LE49,,FEMALE,LE49,,69036456.5165868,0.262949340170431,35580057.7499326,1,2021-08-10 03:46:30,859913270.59714,0.272452736400751,459200018.33736,31314.4099277602,0.262949340170431,16138.8427195286
1997,68580,Opilio Crab,ALL,FEMALE_TOTAL,,FEMALE,TOTAL,,235554394.410085,0.190512227356179,87956944.9914983,1,2021-08-10 03:46:30,2143904961.53967,0.198409523389742,833727476.759498,106845.676024384,0.190512227356179,39896.5991366529
1997,68580,Opilio Crab,ALL,MALE_95TO101,,MALE,95TO101,,134200973.472303,0.106106744783492,27909671.7461667,1,2021-08-10 03:46:30,156385871.112644,0.106103483309135,32522447.9041546,60872.5376136082,0.106106744783492,12659.6141532657
1997,68580,Opilio Crab,ALL,MALE_GE102,,MALE,GE102,,378127273.261362,0.147880720628455,109598757.97196,1,2021-08-10 03:46:30,290755572.648282,0.137455531871732,78333285.2907573,171515.646040257,0.147880720628455,49713.1603775571
1997,68580,Opilio Crab,ALL,MALE_GE102_NEW,,MALE,GE102_NEW,,340852221.037768,0.163820707384912,109443757.849686,1,2021-08-10 03:46:30,261042325.340065,0.152969176408532,78265601.8494742,154607.966760283,0.163820707384912,49642.8535047445
